FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
72073,Jayuya,Puerto Rico,US,2022-01-07 04:22:09,18.211446,-66.58878,980,0,,,"Jayuya, Puerto Rico, US",7054.92765099705,0.0
72075,Juana Diaz,Puerto Rico,US,2022-01-07 04:22:09,18.050764,-66.49458100000001,3195,0,,,"Juana Diaz, Puerto Rico, US",7151.010541865307,0.0
72077,Juncos,Puerto Rico,US,2022-01-07 04:22:09,18.223793,-65.909109,4226,0,,,"Juncos, Puerto Rico, US",11075.874721530601,0.0
72079,Lajas,Puerto Rico,US,2022-01-07 04:22:09,18.011661,-67.040585,1277,0,,,"Lajas, Puerto Rico, US",5801.908223534757,0.0
72081,Lares,Puerto Rico,US,2022-01-07 04:22:09,18.269035000000002,-66.867236,1982,0,,,"Lares, Puerto Rico, US",8164.44224748723,0.0
72083,Las Marias,Puerto Rico,US,2022-01-07 04:22:09,18.23679,-66.98362,549,0,,,"Las Marias, Puerto Rico, US",6925.696984988016,0.0
72085,Las Piedras,Puerto Rico,US,2022-01-07 04:22:09,18.187527,-65.86946800000001,3307,0,,,"Las Piedras, Puerto Rico, US",8936.147215391682,0.0
72087,Loiza,Puerto Rico,US,2022-01-07 04:22:09,18.425688,-65.89943000000001,2145,0,,,"Loiza, Puerto Rico, US",8736.203315277156,0.0
72089,Luquillo,Puerto Rico,US,2022-01-07 04:22:09,18.342114000000002,-65.72509699999999,1613,0,,,"Luquillo, Puerto Rico, US",9131.05009906595,0.0
72091,Manati,Puerto Rico,US,2022-01-07 04:22:09,18.420473,-66.490461,3448,0,,,"Manati, Puerto Rico, US",9247.190709898892,0.0
72093,Maricao,Puerto Rico,US,2022-01-07 04:22:09,18.171795,-66.942126,287,0,,,"Maricao, Puerto Rico, US",5285.451197053407,0.0
72095,Maunabo,Puerto Rico,US,2022-01-07 04:22:09,18.017889,-65.922235,788,0,,,"Maunabo, Puerto Rico, US",7634.919096986726,0.0
72097,Mayaguez,Puerto Rico,US,2022-01-07 04:22:09,18.2013,-67.1452,6129,0,,,"Mayaguez, Puerto Rico, US",8568.432825387948,0.0
72099,Moca,Puerto Rico,US,2022-01-07 04:22:09,18.377805,-67.080952,3553,0,,,"Moca, Puerto Rico, US",10183.14178441432,0.0
72101,Morovis,Puerto Rico,US,2022-01-07 04:22:09,18.316963,-66.420383,2746,0,,,"Morovis, Puerto Rico, US",9052.249876380418,0.0
72103,Naguabo,Puerto Rico,US,2022-01-07 04:22:09,18.230636999999998,-65.753897,2043,0,,,"Naguabo, Puerto Rico, US",7930.592756492372,0.0
72105,Naranjito,Puerto Rico,US,2022-01-07 04:22:09,18.288019,-66.252703,3315,0,,,"Naranjito, Puerto Rico, US",12121.101319975136,0.0
72107,Orocovis,Puerto Rico,US,2022-01-07 04:22:09,18.215046,-66.433604,1675,0,,,"Orocovis, Puerto Rico, US",8283.877349159247,0.0
72888,Out of PR,Puerto Rico,US,2021-10-10 23:21:42,,,434,0,,,"Out of PR, Puerto Rico, US",,0.0
72109,Patillas,Puerto Rico,US,2022-01-07 04:22:09,18.03174,-66.012242,1046,0,,,"Patillas, Puerto Rico, US",6452.408858182714,0.0
72111,Penuelas,Puerto Rico,US,2022-01-07 04:22:09,18.059645,-66.721572,1230,0,,,"Penuelas, Puerto Rico, US",6389.9423346667345,0.0
72113,Ponce,Puerto Rico,US,2022-01-07 04:22:09,18.059498,-66.613748,9921,0,,,"Ponce, Puerto Rico, US",7522.690910745293,0.0
72115,Quebradillas,Puerto Rico,US,2022-01-07 04:22:09,18.439692,-66.926113,2122,0,,,"Quebradillas, Puerto Rico, US",9259.097652500219,0.0
72117,Rincon,Puerto Rico,US,2022-01-07 04:22:09,18.335442999999998,-67.23174,1399,0,,,"Rincon, Puerto Rico, US",10244.58113649678,0.0
72119,Rio Grande,Puerto Rico,US,2022-01-07 04:22:09,18.346329,-65.813742,4844,0,,,"Rio Grande, Puerto Rico, US",10086.413326392503,0.0
72121,Sabana Grande,Puerto Rico,US,2022-01-07 04:22:09,18.08282,-66.943758,1253,0,,,"Sabana Grande, Puerto Rico, US",5771.002210759029,0.0
72123,Salinas,Puerto Rico,US,2022-01-07 04:22:09,18.010386999999994,-66.256592,1785,0,,,"Salinas, Puerto Rico, US",6579.9174284871715,0.0
72125,San German,Puerto Rico,US,2022-01-07 04:22:09,18.111484,-67.03858100000001,1982,0,,,"San German, Puerto Rico, US",6557.051642571211,0.0
72127,San Juan,Puerto Rico,US,2022-01-07 04:22:09,18.386933,-66.061128,42497,0,,,"San Juan, Puerto Rico, US",13345.329276066836,0.0
72129,San Lorenzo,Puerto Rico,US,2022-01-07 04:22:09,18.147987,-65.976392,3450,0,,,"San Lorenzo, Puerto Rico, US",9586.262469087776,0.0
72131,San Sebastian,Puerto Rico,US,2022-01-07 04:22:09,18.328646,-66.971214,3563,0,,,"San Sebastian, Puerto Rico, US",10028.709750056294,0.0
72133,Santa Isabel,Puerto Rico,US,2022-01-07 04:22:09,17.994525,-66.388913,1391,0,,,"Santa Isabel, Puerto Rico, US",6558.536470366354,0.0
72135,Toa Alta,Puerto Rico,US,2022-01-07 04:22:09,18.362406,-66.246616,8098,0,,,"Toa Alta, Puerto Rico, US",11243.318292259632,0.0
72137,Toa Baja,Puerto Rico,US,2022-01-07 04:22:09,18.431445999999998,-66.213553,8411,0,,,"Toa Baja, Puerto Rico, US",11324.743170281808,0.0
72139,Trujillo Alto,Puerto Rico,US,2022-01-07 04:22:09,18.336159,-65.99888399999999,6654,0,,,"Trujillo Alto, Puerto Rico, US",10450.105223482113,0.0
72999,Unassigned,Puerto Rico,US,2022-01-07 04:22:09,,,9774,3338,,,"Unassigned, Puerto Rico, US",,34.15183138940045
72141,Utuado,Puerto Rico,US,2022-01-07 04:22:09,18.271214,-66.702984,1946,0,,,"Utuado, Puerto Rico, US",7103.486037598102,0.0
72143,Vega Alta,Puerto Rico,US,2022-01-07 04:22:09,18.409346,-66.33725,3771,0,,,"Vega Alta, Puerto Rico, US",10457.280718782064,0.0
72145,Vega Baja,Puerto Rico,US,2022-01-07 04:22:09,18.428262,-66.397924,6632,0,,,"Vega Baja, Puerto Rico, US",13257.901365371928,0.0
72147,Vieques,Puerto Rico,US,2022-01-07 04:22:09,18.123276,-65.44097099999999,341,0,,,"Vieques, Puerto Rico, US",4066.300977820176,0.0
72149,Villalba,Puerto Rico,US,2022-01-07 04:22:09,18.127951,-66.473115,1852,0,,,"Villalba, Puerto Rico, US",8665.543702040053,0.0
72151,Yabucoa,Puerto Rico,US,2022-01-07 04:22:09,18.070399,-65.896289,2412,0,,,"Yabucoa, Puerto Rico, US",7471.656031224831,0.0
72153,Yauco,Puerto Rico,US,2022-01-07 04:22:09,18.080374,-66.858814,2269,0,,,"Yauco, Puerto Rico, US",6758.004467609829,0.0
,,Recovered,US,2022-01-07 04:22:09,,,0,0,,,"Recovered, US",,
44001,Bristol,Rhode Island,US,2022-01-07 04:22:09,41.71018079,-71.28652315,8547,157,,,"Bristol, Rhode Island, US",17630.314156645145,1.8369018369018368
44003,Kent,Rhode Island,US,2022-01-07 04:22:09,41.67106337,-71.57641596,31905,435,,,"Kent, Rhode Island, US",19419.69176831495,1.3634226610249178
44005,Newport,Rhode Island,US,2022-01-07 04:22:09,41.5642026,-71.26569799,12773,60,,,"Newport, Rhode Island, US",15561.26800029239,0.4697408596257731
44007,Providence,Rhode Island,US,2022-01-07 04:22:09,41.87064746,-71.57753536,150844,2237,,,"Providence, Rhode Island, US",23608.809088931357,1.482989048288298
90044,Unassigned,Rhode Island,US,2022-01-07 04:22:09,,,35579,28,,,"Unassigned, Rhode Island, US",,0.07869810843475084
44009,Washington,Rhode Island,US,2022-01-07 04:22:09,41.45961631,-71.61435303,20462,195,,,"Washington, Rhode Island, US",16294.385118293954,0.9529860228716646
45001,Abbeville,South Carolina,US,2022-01-07 04:22:09,34.22333378,-82.46170658,4448,56,,,"Abbeville, South Carolina, US",18135.116402332125,1.2589928057553956
45003,Aiken,South Carolina,US,2022-01-07 04:22:09,33.54338026,-81.63645384,30238,369,,,"Aiken, South Carolina, US",17696.28727936701,1.2203188041537139
45005,Allendale,South Carolina,US,2022-01-07 04:22:09,32.98837386,-81.35321066,1457,22,,,"Allendale, South Carolina, US",16770.25782688766,1.509951956074125
45007,Anderson,South Carolina,US,2022-01-07 04:22:09,34.51828081,-82.63959517,42062,827,,,"Anderson, South Carolina, US",20765.410400971574,1.9661452142075984
45009,Bamberg,South Carolina,US,2022-01-07 04:22:09,33.21927586,-81.05659969,2379,64,,,"Bamberg, South Carolina, US",16913.123844731974,2.6902059688944937
45011,Barnwell,South Carolina,US,2022-01-07 04:22:09,33.26679302,-81.43584352,4219,88,,,"Barnwell, South Carolina, US",20219.49583053772,2.085802322825314
45013,Beaufort,South Carolina,US,2022-01-07 04:22:09,32.39226291,-80.72619758,30288,325,,,"Beaufort, South Carolina, US",15764.982667263508,1.0730322239830956
45015,Berkeley,South Carolina,US,2022-01-07 04:22:09,33.20222596,-79.94654523,35520,365,,,"Berkeley, South Carolina, US",15585.304532111782,1.02759009009009
45017,Calhoun,South Carolina,US,2022-01-07 04:22:09,33.66926881,-80.77722168,2004,54,,,"Calhoun, South Carolina, US",13770.356627499485,2.694610778443114
45019,Charleston,South Carolina,US,2022-01-07 04:22:09,32.82487866,-79.96512315,78131,761,,,"Charleston, South Carolina, US",18991.21549029426,0.9740051964009164
45021,Cherokee,South Carolina,US,2022-01-07 04:22:09,35.05122251,-81.61828622,11113,268,,,"Cherokee, South Carolina, US",19394.415357766145,2.4115900296949517
45023,Chester,South Carolina,US,2022-01-07 04:22:09,34.69249168,-81.1583216,7342,124,,,"Chester, South Carolina, US",22770.12777571021,1.688913102696813
45025,Chesterfield,South Carolina,US,2022-01-07 04:22:09,34.64137396,-80.15640140000002,8488,162,,,"Chesterfield, South Carolina, US",18593.64731653888,1.9085768143261075
45027,Clarendon,South Carolina,US,2022-01-07 04:22:09,33.66610974,-80.21647898,5748,138,,,"Clarendon, South Carolina, US",17033.634612535192,2.4008350730688934
45029,Colleton,South Carolina,US,2022-01-07 04:22:09,32.87582989,-80.67641292,6297,193,,,"Colleton, South Carolina, US",16713.114101441202,3.0649515642369383
45031,Darlington,South Carolina,US,2022-01-07 04:22:09,34.33358335,-79.96027485,13545,243,,,"Darlington, South Carolina, US",20332.342610105377,1.7940199335548173
45033,Dillon,South Carolina,US,2022-01-07 04:22:09,34.39007791,-79.37741872,7066,121,,,"Dillon, South Carolina, US",23183.175301026935,1.7124257005377865
45035,Dorchester,South Carolina,US,2022-01-07 04:22:09,33.0794369,-80.40502652,39180,397,,,"Dorchester, South Carolina, US",24065.008691165724,1.0132720775906074
45037,Edgefield,South Carolina,US,2022-01-07 04:22:09,33.77221995,-81.96231108,4955,60,,,"Edgefield, South Carolina, US",18176.81584739545,1.2108980827447022
45039,Fairfield,South Carolina,US,2022-01-07 04:22:09,34.39287073,-81.1195624,3926,96,,,"Fairfield, South Carolina, US",17568.353694008143,2.445236882322975
45041,Florence,South Carolina,US,2022-01-07 04:22:09,34.02361754,-79.70189312,30025,556,,,"Florence, South Carolina, US",21711.149515882946,1.851790174854288
45043,Georgetown,South Carolina,US,2022-01-07 04:22:09,33.43443342,-79.33202141,11045,191,,,"Georgetown, South Carolina, US",17621.250797702618,1.7292892711634225
45045,Greenville,South Carolina,US,2022-01-07 04:22:09,34.89502264,-82.37295012,121769,1579,,,"Greenville, South Carolina, US",23258.68793716645,1.2967175553712358
45047,Greenwood,South Carolina,US,2022-01-07 04:22:09,34.15272415,-82.12715789,14600,245,,,"Greenwood, South Carolina, US",20618.265523718062,1.678082191780822
45049,Hampton,South Carolina,US,2022-01-07 04:22:09,32.77419582,-81.13845571,3460,75,,,"Hampton, South Carolina, US",18000.20809489127,2.167630057803468
45051,Horry,South Carolina,US,2022-01-07 04:22:09,33.9212828,-78.99555293,70096,940,,,"Horry, South Carolina, US",19796.600212945625,1.3410180324126912
45053,Jasper,South Carolina,US,2022-01-07 04:22:09,32.43171982,-81.02487495,4322,82,,,"Jasper, South Carolina, US",14371.695540850596,1.8972697825080982
45055,Kershaw,South Carolina,US,2022-01-07 04:22:09,34.33988254,-80.58763164,14336,219,,,"Kershaw, South Carolina, US",21541.374284383404,1.5276227678571428
45057,Lancaster,South Carolina,US,2022-01-07 04:22:09,34.68270843,-80.70513032,18395,250,,,"Lancaster, South Carolina, US",18768.11002734359,1.359064963305246
45059,Laurens,South Carolina,US,2022-01-07 04:22:09,34.48244419,-82.00490796,13253,247,,,"Laurens, South Carolina, US",19636.11041145008,1.8637289670263337
45061,Lee,South Carolina,US,2022-01-07 04:22:09,34.16393091,-80.25690731,3030,82,,,"Lee, South Carolina, US",18005.704777751365,2.706270627062706
45063,Lexington,South Carolina,US,2022-01-07 04:22:09,33.89665987,-81.27146426,63788,735,,,"Lexington, South Carolina, US",21351.63179916318,1.1522543425095628
45067,Marion,South Carolina,US,2022-01-07 04:22:09,34.07859748,-79.36400756,6103,143,,,"Marion, South Carolina, US",19907.362103271684,2.343109945928232
45069,Marlboro,South Carolina,US,2022-01-07 04:22:09,34.59905577,-79.67561152,5588,86,,,"Marlboro, South Carolina, US",21395.206371085074,1.5390121689334288
45065,McCormick,South Carolina,US,2022-01-07 04:22:09,33.90161443,-82.30794338,1581,31,,,"McCormick, South Carolina, US",16707.17531438233,1.9607843137254901
45071,Newberry,South Carolina,US,2022-01-07 04:22:09,34.28629098,-81.59935761,8748,154,,,"Newberry, South Carolina, US",22757.54422476587,1.7604023776863282
45073,Oconee,South Carolina,US,2022-01-07 04:22:09,34.75225169,-83.06742317,17658,269,,,"Oconee, South Carolina, US",22198.47635330501,1.5233888322573337
45075,Orangeburg,South Carolina,US,2022-01-07 04:22:09,33.4391073,-80.79886287,16631,341,,,"Orangeburg, South Carolina, US",19299.100667246883,2.0503878299561062
45077,Pickens,South Carolina,US,2022-01-07 04:22:09,34.88807695,-82.72791551,31390,515,,,"Pickens, South Carolina, US",24739.13180542858,1.6406498884995222
45079,Richland,South Carolina,US,2022-01-07 04:22:09,34.01791263,-80.90267209,83761,806,,,"Richland, South Carolina, US",20146.52719484124,0.9622616730936833
45081,Saluda,South Carolina,US,2022-01-07 04:22:09,34.00795823,-81.72713237,2823,62,,,"Saluda, South Carolina, US",13788.892687930444,2.196245129295076
45083,Spartanburg,South Carolina,US,2022-01-07 04:22:09,34.92960077,-81.99225984,68878,1293,,,"Spartanburg, South Carolina, US",21538.84641243336,1.877232207671535
45085,Sumter,South Carolina,US,2022-01-07 04:22:09,33.91826534,-80.37942316,19229,316,,,"Sumter, South Carolina, US",18018.009576372035,1.6433511883093244
90045,Unassigned,South Carolina,US,2022-01-07 04:22:09,,,0,0,,,"Unassigned, South Carolina, US",,
45087,Union,South Carolina,US,2022-01-07 04:22:09,34.68835752,-81.61730349,5375,115,,,"Union, South Carolina, US",19677.112315126666,2.13953488372093
45089,Williamsburg,South Carolina,US,2022-01-07 04:22:09,33.62190129,-79.72767442,6164,132,,,"Williamsburg, South Carolina, US",20297.68177028451,2.1414665801427644
45091,York,South Carolina,US,2022-01-07 04:22:09,34.97281497,-81.18085944,54802,548,,,"York, South Carolina, US",19503.948693674618,0.99996350498157
46003,Aurora,South Dakota,US,2022-01-07 04:22:09,43.71757685,-98.56050467,629,17,,,"Aurora, South Dakota, US",22864.412940748818,2.7027027027027026
46005,Beadle,South Dakota,US,2022-01-07 04:22:09,44.41464384,-98.27858469,3844,50,,,"Beadle, South Dakota, US",20831.30114344551,1.3007284079084287
46007,Bennett,South Dakota,US,2022-01-07 04:22:09,43.19486375,-101.6665572,577,9,,,"Bennett, South Dakota, US",17147.102526002967,1.559792027729636
46009,Bon Homme,South Dakota,US,2022-01-07 04:22:09,42.98914167,-97.88592746,1929,31,,,"Bon Homme, South Dakota, US",27952.4706564266,1.6070502851218247
46011,Brookings,South Dakota,US,2022-01-07 04:22:09,44.36974375,-96.79079945,6066,41,,,"Brookings, South Dakota, US",17293.383128545767,0.6758984503791625
46013,Brown,South Dakota,US,2022-01-07 04:22:09,45.58994323,-98.35165355,7919,109,,,"Brown, South Dakota, US",20389.29941553593,1.3764364187397398
46015,Brule,South Dakota,US,2022-01-07 04:22:09,43.71756379,-99.08118954,1126,17,,,"Brule, South Dakota, US",21257.315461582028,1.5097690941385435
46017,Buffalo,South Dakota,US,2022-01-07 04:22:09,44.07657829,-99.20814467,527,16,,,"Buffalo, South Dakota, US",26860.346585117222,3.0360531309297913
46019,Butte,South Dakota,US,2022-01-07 04:22:09,44.90608745,-103.5079318,2184,40,,,"Butte, South Dakota, US",20941.605139514813,1.8315018315018314
46021,Campbell,South Dakota,US,2022-01-07 04:22:09,45.77074915,-100.0510181,217,6,,,"Campbell, South Dakota, US",15770.348837209302,2.7649769585253456
46023,Charles Mix,South Dakota,US,2022-01-07 04:22:09,43.20660134,-98.58856175,2218,32,,,"Charles Mix, South Dakota, US",23869.995695221693,1.442741208295762
46025,Clark,South Dakota,US,2022-01-07 04:22:09,44.85834507,-97.72925109,630,6,,,"Clark, South Dakota, US",16862.955032119913,0.9523809523809523
46027,Clay,South Dakota,US,2022-01-07 04:22:09,42.91296147,-96.97656917,2591,17,,,"Clay, South Dakota, US",18415.067519545133,0.6561173292165187
46029,Codington,South Dakota,US,2022-01-07 04:22:09,44.97788119,-97.18827677,6624,91,,,"Codington, South Dakota, US",23649.541218893926,1.373792270531401
46031,Corson,South Dakota,US,2022-01-07 04:22:09,45.70889983,-101.1970473,781,15,,,"Corson, South Dakota, US",19114.04796867352,1.9206145966709347
46033,Custer,South Dakota,US,2022-01-07 04:22:09,43.67741105,-103.45345209999999,1585,20,,,"Custer, South Dakota, US",17666.072224699066,1.2618296529968454
46035,Davison,South Dakota,US,2022-01-07 04:22:09,43.67490933,-98.14458906,4686,74,,,"Davison, South Dakota, US",23696.586599241466,1.579172001707213
46037,Day,South Dakota,US,2022-01-07 04:22:09,45.367281,-97.60737498,987,30,,,"Day, South Dakota, US",18196.90265486725,3.0395136778115504
46039,Deuel,South Dakota,US,2022-01-07 04:22:09,44.75994309,-96.66943645,842,12,,,"Deuel, South Dakota, US",19351.8731326132,1.4251781472684086
46041,Dewey,South Dakota,US,2022-01-07 04:22:09,45.15639647,-100.8709139,2269,35,,,"Dewey, South Dakota, US",38509.84385607603,1.5425297487880123
46043,Douglas,South Dakota,US,2022-01-07 04:22:09,43.38520741,-98.36978007,602,15,,,"Douglas, South Dakota, US",20609.380349195482,2.4916943521594686
46045,Edmunds,South Dakota,US,2022-01-07 04:22:09,45.41846445,-99.21545423,737,14,,,"Edmunds, South Dakota, US",19247.84539044137,1.8995929443690638
46047,Fall River,South Dakota,US,2022-01-07 04:22:09,43.23929297,-103.5275691,1328,31,,,"Fall River, South Dakota, US",19782.511544763893,2.3343373493975905
46049,Faulk,South Dakota,US,2022-01-07 04:22:09,45.07082625,-99.14535601,472,16,,,"Faulk, South Dakota, US",20530.66550674206,3.389830508474576
46051,Grant,South Dakota,US,2022-01-07 04:22:09,45.1723937,-96.77002276,1641,47,,,"Grant, South Dakota, US",23269.994327850254,2.8641072516758075
46053,Gregory,South Dakota,US,2022-01-07 04:22:09,43.19419064,-99.18883902,887,33,,,"Gregory, South Dakota, US",21194.743130226998,3.7204058624577225
46055,Haakon,South Dakota,US,2022-01-07 04:22:09,44.29299053,-101.539099,364,11,,,"Haakon, South Dakota, US",19167.983149025804,3.021978021978022
46057,Hamlin,South Dakota,US,2022-01-07 04:22:09,44.67385954,-97.18829593,1246,40,,,"Hamlin, South Dakota, US",20214.14665801428,3.2102728731942216
46059,Hand,South Dakota,US,2022-01-07 04:22:09,44.54708407,-99.00386459,459,8,,,"Hand, South Dakota, US",14384.205578188656,1.7429193899782136
46061,Hanson,South Dakota,US,2022-01-07 04:22:09,43.6746384,-97.78715148,540,5,,,"Hanson, South Dakota, US",15638.575152041703,0.9259259259259259
46063,Harding,South Dakota,US,2022-01-07 04:22:09,45.58015551,-103.4958629,170,3,,,"Harding, South Dakota, US",13097.072419106318,1.7647058823529411
46065,Hughes,South Dakota,US,2022-01-07 04:22:09,44.39091534,-99.99661148,3678,56,,,"Hughes, South Dakota, US",20985.963711057848,1.5225666122892876
46067,Hutchinson,South Dakota,US,2022-01-07 04:22:09,43.33449012,-97.75536441,1403,30,,,"Hutchinson, South Dakota, US",19242.902208201893,2.1382751247327154
46069,Hyde,South Dakota,US,2022-01-07 04:22:09,44.54747703,-99.48572582,245,5,,,"Hyde, South Dakota, US",18831.667947732512,2.0408163265306123
46071,Jackson,South Dakota,US,2022-01-07 04:22:09,43.69318385,-101.6255063,463,19,,,"Jackson, South Dakota, US",13845.693779904306,4.103671706263499
46073,Jerauld,South Dakota,US,2022-01-07 04:22:09,44.06637798,-98.62965972,340,19,,,"Jerauld, South Dakota, US",16890.213611525087,5.588235294117647
46075,Jones,South Dakota,US,2022-01-07 04:22:09,43.96278565,-100.6940008,153,1,,,"Jones, South Dakota, US",16943.521594684385,0.6535947712418301
46077,Kingsbury,South Dakota,US,2022-01-07 04:22:09,44.36956169,-97.4913945,1066,20,,,"Kingsbury, South Dakota, US",21583.316460822032,1.876172607879925
46079,Lake,South Dakota,US,2022-01-07 04:22:09,44.02193107,-97.12926365,1905,23,,,"Lake, South Dakota, US",14886.301476908653,1.2073490813648293
46081,Lawrence,South Dakota,US,2022-01-07 04:22:09,44.35919441,-103.79294279999999,5107,77,,,"Lawrence, South Dakota, US",19760.872929887013,1.5077344820834149
46083,Lincoln,South Dakota,US,2022-01-07 04:22:09,43.27841182,-96.72039050000001,12658,83,,,"Lincoln, South Dakota, US",20707.36814553069,0.6557118028124507
46085,Lyman,South Dakota,US,2022-01-07 04:22:09,43.89522709,-99.85201878,993,12,,,"Lyman, South Dakota, US",26262.89341444063,1.2084592145015105
46091,Marshall,South Dakota,US,2022-01-07 04:22:09,45.75870838,-97.59855639,590,8,,,"Marshall, South Dakota, US",11955.420466058764,1.3559322033898304
46087,McCook,South Dakota,US,2022-01-07 04:22:09,43.6742571,-97.36863144,1148,30,,,"McCook, South Dakota, US",20551.37844611529,2.6132404181184667
46089,McPherson,South Dakota,US,2022-01-07 04:22:09,45.76626028,-99.22118798,363,9,,,"McPherson, South Dakota, US",15258.511979823457,2.479338842975207
46093,Meade,South Dakota,US,2022-01-07 04:22:09,44.56676791,-102.71627409999999,5337,56,,,"Meade, South Dakota, US",18837.35705209657,1.0492786209480982
46095,Mellette,South Dakota,US,2022-01-07 04:22:09,43.58078848,-100.7563186,398,4,,,"Mellette, South Dakota, US",19311.0140708394,1.0050251256281406
46097,Miner,South Dakota,US,2022-01-07 04:22:09,44.02197882,-97.60992207,396,12,,,"Miner, South Dakota, US",17870.03610108303,3.0303030303030303
46099,Minnehaha,South Dakota,US,2022-01-07 04:22:09,43.67441641,-96.7910885,46266,443,,,"Minnehaha, South Dakota, US",23955.388486750133,0.9575065923140103
46101,Moody,South Dakota,US,2022-01-07 04:22:09,44.02266214,-96.67081159,1034,25,,,"Moody, South Dakota, US",15723.844282238442,2.4177949709864603
46102,Oglala Lakota,South Dakota,US,2022-01-07 04:22:09,43.33749164,-102.55554980000001,2937,55,,,"Oglala Lakota, South Dakota, US",20716.65373492276,1.8726591760299625
46103,Pennington,South Dakota,US,2022-01-07 04:22:09,44.0025835,-102.8240777,24775,290,,,"Pennington, South Dakota, US",21775.43397055592,1.170534813319879
46105,Perkins,South Dakota,US,2022-01-07 04:22:09,45.49049506,-102.47555859999999,555,16,,,"Perkins, South Dakota, US",19371.7277486911,2.8828828828828827
46107,Potter,South Dakota,US,2022-01-07 04:22:09,45.06583079,-99.95498503,530,5,,,"Potter, South Dakota, US",24616.813748258246,0.9433962264150944
46109,Roberts,South Dakota,US,2022-01-07 04:22:09,45.62975048,-96.94672673,1869,45,,,"Roberts, South Dakota, US",17981.5278045026,2.407704654895666
46111,Sanborn,South Dakota,US,2022-01-07 04:22:09,44.02351092,-98.09098159999999,472,4,,,"Sanborn, South Dakota, US",20136.51877133106,0.847457627118644
46115,Spink,South Dakota,US,2022-01-07 04:22:09,44.93837606,-98.34626602,1182,31,,,"Spink, South Dakota, US",18538.26850690088,2.6226734348561758
46117,Stanley,South Dakota,US,2022-01-07 04:22:09,44.41381872,-100.7349153,540,3,,,"Stanley, South Dakota, US",17430.600387346676,0.5555555555555556
46119,Sully,South Dakota,US,2022-01-07 04:22:09,44.71571812,-100.1278092,211,3,,,"Sully, South Dakota, US",15168.943206326385,1.4218009478672986
46121,Todd,South Dakota,US,2022-01-07 04:22:09,43.19338568,-100.71955030000001,2090,39,,,"Todd, South Dakota, US",20536.50388130097,1.8660287081339713
46123,Tripp,South Dakota,US,2022-01-07 04:22:09,43.34459388,-99.8854891,1054,21,,,"Tripp, South Dakota, US",19371.439073699687,1.9924098671726755
46125,Turner,South Dakota,US,2022-01-07 04:22:09,43.3109081,-97.14865776,1621,62,,,"Turner, South Dakota, US",19334.446564885497,3.824799506477483
90046,Unassigned,South Dakota,US,2022-01-07 04:22:09,,,0,0,,,"Unassigned, South Dakota, US",,
46127,Union,South Dakota,US,2022-01-07 04:22:09,42.83112163,-96.6557828,3201,47,,,"Union, South Dakota, US",20091.639467737885,1.4682911590128085
46129,Walworth,South Dakota,US,2022-01-07 04:22:09,45.43019636,-100.03075140000001,1062,19,,,"Walworth, South Dakota, US",19540.01839926403,1.7890772128060264
46135,Yankton,South Dakota,US,2022-01-07 04:22:09,43.00924485,-97.39467635,4656,46,,,"Yankton, South Dakota, US",20408.52108354519,0.9879725085910653
46137,Ziebach,South Dakota,US,2022-01-07 04:22:09,44.97881876,-101.6654622,492,11,,,"Ziebach, South Dakota, US",17851.959361393325,2.2357723577235773
47001,Anderson,Tennessee,US,2022-01-07 04:22:09,36.12684348,-84.19965764,14717,267,,,"Anderson, Tennessee, US",19118.449427109044,1.8142284432968676
47003,Bedford,Tennessee,US,2022-01-07 04:22:09,35.51123746,-86.45549096,10298,204,,,"Bedford, Tennessee, US",20714.903546356083,1.9809671780928335
47005,Benton,Tennessee,US,2022-01-07 04:22:09,36.07110411,-88.06849355,3196,80,,,"Benton, Tennessee, US",19777.22772277228,2.5031289111389237
47007,Bledsoe,Tennessee,US,2022-01-07 04:22:09,35.59942968,-85.20611967,3687,39,,,"Bledsoe, Tennessee, US",24475.570897503974,1.0577705451586656
47009,Blount,Tennessee,US,2022-01-07 04:22:09,35.68938198,-83.92847788,26337,328,,,"Blount, Tennessee, US",19789.162058187063,1.2453962106542127
47011,Bradley,Tennessee,US,2022-01-07 04:22:09,35.15739424,-84.857186,24247,321,,,"Bradley, Tennessee, US",22428.082508556094,1.3238751185713697
47013,Campbell,Tennessee,US,2022-01-07 04:22:09,36.40355516,-84.15108559999999,8182,129,,,"Campbell, Tennessee, US",20536.117664775866,1.576631630408213
47015,Cannon,Tennessee,US,2022-01-07 04:22:09,35.80990797,-86.05738983,3032,50,,,"Cannon, Tennessee, US",20656.765226870146,1.6490765171503958
47017,Carroll,Tennessee,US,2022-01-07 04:22:09,35.97366108,-88.45189331,6248,129,,,"Carroll, Tennessee, US",22501.530593870426,2.064660691421255
47019,Carter,Tennessee,US,2022-01-07 04:22:09,36.28969086,-82.12588974,11862,268,,,"Carter, Tennessee, US",21035.271585891365,2.259315461136402
47021,Cheatham,Tennessee,US,2022-01-07 04:22:09,36.26136216,-87.08903581,7957,92,,,"Cheatham, Tennessee, US",19566.233063663414,1.1562146537639815
47023,Chester,Tennessee,US,2022-01-07 04:22:09,35.42527478,-88.6095842,3921,80,,,"Chester, Tennessee, US",22668.670867780544,2.04029584289722
